,NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value
878,101010,1191523,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
879,101010,1191523,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
880,101010,1031314,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
881,101010,1031314,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
882,101010,1264629,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
883,101010,1264629,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
884,101010,1737479,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
885,101010,1737479,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25
886,101010,1931606,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,2-W,, , ,CPI,Scale,100
887,101010,1931606,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,2-W,, , ,CPI,Scale,100
888,101010,1643536,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
889,101010,1643536,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
890,101010,1693122,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
891,101010,1693122,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
892,101010,1521382,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
893,101010,1521382,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
894,101010,1459945,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
895,101010,1459945,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
896,101010,1904351,Missing,3,4/1/2013,MCAS,MCAS ELA,ELA,3,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
897,101010,1904351,Missing,3,5/1/2013,MCAS,MCAS Math,Math,3,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
898,101010,1086649,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
899,101010,1086649,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
900,101010,1781053,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
901,101010,1781053,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
902,101010,1330741,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
903,101010,1330741,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
904,101010,1933231,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
905,101010,1933231,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
906,101010,1850356,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
907,101010,1850356,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
908,101010,1756419,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
909,101010,1756419,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
910,101010,1812793,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
911,101010,1812793,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
912,101010,1286733,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
913,101010,1286733,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
914,101010,1188217,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
915,101010,1188217,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
916,101010,1319158,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
917,101010,1319158,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
918,101010,1973365,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
919,101010,1973365,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
920,101010,1647301,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
921,101010,1647301,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
922,101010,1897772,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
923,101010,1897772,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
924,101010,1236925,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
925,101010,1236925,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
926,101010,1037484,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
927,101010,1037484,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
928,101010,1157726,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
929,101010,1157726,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,, , ,CPI,Scale,25
930,101010,1262653,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
931,101010,1262653,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
932,101010,1626018,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
933,101010,1626018,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
934,101010,1019636,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
935,101010,1019636,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
936,101010,1731760,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
937,101010,1731760,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
938,101010,1361253,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25
939,101010,1361253,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25
940,101010,1862847,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50
941,101010,1862847,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
942,101010,1677345,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
943,101010,1677345,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
944,101010,1821233,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
945,101010,1821233,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
946,101010,1101590,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
947,101010,1101590,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
948,101010,1879887,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
949,101010,1879887,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
950,101010,1365059,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
951,101010,1365059,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
952,101010,1430333,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
953,101010,1430333,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
954,101010,1054927,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
955,101010,1054927,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
956,101010,1394011,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
957,101010,1394011,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
958,101010,1890137,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
959,101010,1890137,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
960,101010,1667434,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
961,101010,1667434,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
962,101010,1335292,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
963,101010,1335292,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
964,101010,1353257,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
965,101010,1353257,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
966,101010,1882105,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
967,101010,1882105,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
968,101010,1501104,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
969,101010,1501104,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
970,101010,1417438,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
971,101010,1417438,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
972,101010,1963385,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
973,101010,1963385,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
974,101010,1768268,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
975,101010,1768268,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
976,101010,1711564,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
977,101010,1711564,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
978,101010,1706703,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
979,101010,1706703,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
980,101010,1352504,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
981,101010,1352504,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
982,101010,1328680,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
983,101010,1328680,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
984,101010,1666405,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
985,101010,1666405,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
986,101010,1837036,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
987,101010,1837036,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
988,101010,1968051,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
989,101010,1968051,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
990,101010,1382073,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
991,101010,1382073,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
992,101010,1779150,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
993,101010,1779150,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
994,101010,1418121,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
995,101010,1418121,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
996,101010,1616117,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
997,101010,1616117,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
998,101010,1245539,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
999,101010,1245539,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
1000,101010,1122196,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
1001,101010,1122196,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
1002,101010,1154506,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
1003,101010,1154506,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,, , ,CPI,Scale,25
1004,101010,1353229,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
1005,101010,1353229,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
1006,101010,1793832,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
1007,101010,1793832,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
1008,101010,1229079,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
1009,101010,1229079,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
1010,101010,1163326,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
1011,101010,1163326,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
1012,101010,1789722,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
1013,101010,1789722,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
1014,101010,1554089,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
1015,101010,1554089,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
1016,101010,1880241,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
1017,101010,1880241,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
1018,101010,1995284,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
1019,101010,1995284,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
1020,101010,1682058,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
1021,101010,1682058,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
1022,101010,1540287,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
1023,101010,1540287,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
1024,101010,1137154,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,, , ,CPI,Scale,75
1025,101010,1137154,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,, , ,CPI,Scale,75
1026,101010,1827257,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
1027,101010,1827257,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
1028,101010,1962654,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
1029,101010,1962654,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100
1030,101010,1184823,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,, , ,, , ,, , 
1031,101010,1184823,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
1032,101010,1184823,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
1033,101010,1400344,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,, , ,, , ,, , 
1034,101010,1400344,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,, , ,, , ,, , 
1035,101010,1400344,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,, , ,, , ,, , 
1036,101010,1783711,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,, , ,, , ,, , 
1037,101010,1783711,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,, , ,, , ,, , 
1038,101010,1783711,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,, , ,, , ,, , 
1039,101010,1646578,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
1040,101010,1646578,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
1041,101010,1646578,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
1042,101010,1308619,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
1043,101010,1308619,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
1044,101010,1308619,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
1045,101010,1000931,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,, , ,, , ,, , 
1046,101010,1000931,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,, , ,Scaled Score,Scale,256,, , 
1047,101010,1000931,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,, , ,Scaled Score,Scale,236,, , 
1048,101010,1931247,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
1049,101010,1931247,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
1050,101010,1931247,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
1051,101010,1581695,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
1052,101010,1581695,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
1053,101010,1581695,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
1054,101010,1978933,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
1055,101010,1978933,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
1056,101010,1978933,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
1057,101010,1617315,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,, , ,, , ,, , 
1058,101010,1617315,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,, , ,, , ,, , 
1059,101010,1617315,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,, , ,, , ,, , 
1060,101010,1836370,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
